state,county,food2020,HSgrad2020,unemployed2020,housingProblems2020,singleParent2020,female2020,AUDmortality2014,SUDmortality2014,distress2020,poverty2020
Kentucky,Lewis County,18,99,8.4,14,32,50,1.96,16.43,16.8,22.2
Kentucky,Lincoln County,16,96,5,12,28,51,2.87,18.42,16.4,18.4
Kentucky,Livingston County,15,93,6.8,11,23,50.9,2.02,16.3,14.86,14
Kentucky,Logan County,14,89,3.9,14,31,50.7,2.71,12.05,15.23,15.1
Kentucky,Lyon County,13,98,5.1,12,22,45.2,2.17,12.69,13.13,14.4
Kentucky,Madison County,16,92,5.6,14,39,52,1.84,18.86,14.59,15.5
Kentucky,Magoffin County,21,96,6.3,22,26,45.6,3.12,40.18,17.59,30.9
Kentucky,Marion County,14,92,4.9,9,25,50.8,2.98,20.12,15.59,15.7
Kentucky,Marshall County,15,95,3.9,16,30,51.4,2.17,19.11,13.88,10.3
Kentucky,Martin County,23,94,13.2,16,25,50,1.71,17.77,16.78,31.9
Kentucky,Mason County,14,93,3.8,14,40,50.5,1.86,13.16,14.83,15.7
Kentucky,McCracken County,12,96,5.3,11,22,51,2.01,16.46,14.34,15.5
Kentucky,McCreary County,19,98,6.5,14,23,45.1,3.14,36.5,20,36.2
Kentucky,McLean County,16,94,5.5,12,33,51.6,2.82,13.74,15.06,13.6
Kentucky,Meade County,13,96,4.6,12,21,49.6,3.45,8.56,14.19,11.6
Kentucky,Menifee County,15,97,7.6,11,31,49.1,2.28,22.15,15.25,22.7
Kentucky,Mercer County,14,95,4.5,13,28,50.9,2.61,16.18,14.7,13.1
Kentucky,Metcalfe County,14,94,4.1,10,31,50.4,2.36,11.17,16.6,21.4
Kentucky,Monroe County,15,99,4.1,14,29,50.1,3.81,21.67,15.7,22.5
Kentucky,Montgomery County,16,97,6,12,40,51.1,2.57,20.91,15.84,15.7
Kentucky,Morgan County,17,93,6.3,10,36,42.8,1.81,15.2,16.51,24.5
Kentucky,Muhlenberg County,15,90,6.7,9,29,49,2.31,17.42,15.26,16.9
Kentucky,Nelson County,11,96,4.3,11,25,50.7,2.22,11.15,13.38,9.2
Kentucky,Nicholas County,17,97,4.6,13,31,50.5,2.74,21.03,16.58,16.8
Kentucky,Ohio County,15,94,5.7,14,32,50.2,1.98,15.52,15.73,15
Kentucky,Oldham County,8,98,3.3,8,17,47.6,1.09,6.65,11.54,5
Kentucky,Owen County,13,95,4.9,18,39,50.3,2.75,20.88,14.51,15.1
Kentucky,Owsley County,20,85,7.1,18,42,50.6,3.14,45.98,17.61,30.6
Kentucky,Pendleton County,13,95,4.1,11,35,49,2.15,20.9,13.64,13.6
Kentucky,Perry County,18,97,6.3,14,35,50.8,2.08,42.23,16.74,22
Kentucky,Pike County,18,97,5.9,14,33,51.2,2.84,38.88,17.31,23.7
Kentucky,Powell County,17,89,6,18,40,50.4,2.77,51.98,16.23,20.5
Kentucky,Pulaski County,16,96,5.1,17,35,51.2,2.12,18.06,16.19,19.1
Kentucky,Robertson County,18,100,4.9,10,34,49.5,2.7,17.51,16.85,17.9
Kentucky,Rockcastle County,15,98,4.9,14,34,51.1,1.9,24.96,15.9,22.4
Kentucky,Rowan County,18,97,5.2,16,39,51.6,2.16,18.28,17.1,24.4
Kentucky,Russell County,16,97,5.8,15,37,50.9,1.6,31.3,16.21,18.1
Kentucky,Scott County,11,93,3.3,10,27,50.7,1.66,10.67,13.29,8
Kentucky,Shelby County,11,94,3.5,14,26,51.4,1.33,7.09,13.48,8.4
Kentucky,Simpson County,15,94,3.9,13,30,50.8,1.81,13.07,14.54,12
Kentucky,Spencer County,9,96,3.6,9,22,49.4,1.97,10.04,12.71,6.8
Kentucky,Taylor County,16,96,4.3,15,45,51.1,1.62,18.1,16.1,15.9
Kentucky,Todd County,15,99,4,12,22,50.2,2.38,12.02,15.36,17.3
Kentucky,Trigg County,14,91,4.7,10,27,50.4,2.11,11.91,14.2,16.7
Kentucky,Trimble County,12,93,4.3,11,42,49.9,1.68,12.67,14.39,12.2
Kentucky,Union County,17,96,5,11,35,47.9,1.73,19.24,15.47,17.5
Kentucky,Warren County,15,96,3.7,16,35,51.1,2.63,10.6,14.17,18.7
Kentucky,Washington County,13,97,3.7,10,25,50.5,2.79,11.15,14.28,14.2
Kentucky,Wayne County,17,95,7,15,27,50.3,1.6,18.06,16.58,23.6
Kentucky,Webster County,15,88,4.2,12,34,50.5,2.33,14.91,15.77,15.6
Kentucky,Whitley County,16,95,5,13,32,50.8,1.83,35.4,16.86,21.7
Kentucky,Wolfe County,22,96,7.7,22,38,51,4.58,45.11,19.64,29.7
Kentucky,Woodford County,12,97,3.1,12,36,51.9,2.18,13.6,13.44,9.1
Louisiana,Acadia Parish,15,91,5.4,12,33,51.2,1.84,11.52,15.68,20.7
Louisiana,Allen Parish,13,92,5.6,11,38,43.3,1.59,8.54,14.88,21.1
Louisiana,Ascension Parish,10,88,4.1,11,31,50.6,1.09,10.74,12.93,9.6
Louisiana,Assumption Parish,15,90,6.7,10,46,51.5,1.18,8.43,15.27,15.8
Louisiana,Avoyelles Parish,17,79,5.7,14,44,49.6,1.83,12.39,16.3,21.6
Louisiana,Beauregard Parish,12,95,5.3,12,32,49.3,2,9.38,14.91,14.5
Louisiana,Bienville Parish,19,90,5.8,11,53,52.1,2.27,10.87,16.44,22.8
Louisiana,Bossier Parish,13,83,4.3,15,37,50.5,2.02,8.68,14.34,17.8
Louisiana,Caddo Parish,20,74,5.5,17,53,52.7,3.12,9.55,16.12,20.9
Louisiana,Calcasieu Parish,14,84,3.8,13,40,51.1,2.57,3.92,14.32,16.6
Louisiana,Caldwell Parish,16,90,5.7,14,38,48.6,2.11,11.58,16.12,21.4
Louisiana,Cameron Parish,6,91,3.5,7,21,50.2,1.16,4.56,13.99,13.1
Louisiana,Catahoula Parish,17,88,6.8,12,43,47.1,2.29,11.67,15.81,28.4
Louisiana,Claiborne Parish,21,90,5.2,19,53,43.4,2.84,6.77,16.92,31.9
Louisiana,Concordia Parish,22,83,7,14,50,49.3,1.79,10.17,17.38,28.6
Louisiana,De Soto Parish,18,94,5.7,13,48,51.8,2.4,9.76,16.18,19.8
Louisiana,East Baton Rouge Parish,17,71,4.3,18,46,52.2,1.43,9.57,14.94,16.4
Louisiana,East Carroll Parish,33,98,10.3,22,79,45.8,4.17,8.23,20.6,37.6
Louisiana,East Feliciana Parish,16,86,4.7,12,39,45.7,1.43,8.55,14.31,19.9
Louisiana,Evangeline Parish,18,81,5.8,17,43,49.2,1.85,8.45,17.19,24.5
Louisiana,Franklin Parish,20,76,7.1,13,50,51.6,1.33,7.16,16.74,24.1
Louisiana,Grant Parish,15,84,5.9,11,38,44.1,1.82,11.46,14.67,18.2
Louisiana,Iberia Parish,17,81,5.8,14,48,51.1,2.02,12.17,15.34,22.5
Louisiana,Iberville Parish,17,86,6.2,16,55,49.4,1.41,10.63,14.89,23.7
Louisiana,Jackson Parish,17,81,4.6,15,48,48.7,1.79,8.72,15.87,20.9
Louisiana,Jefferson Davis Parish,13,72,4.4,18,43,51.6,3.14,19.5,15.63,17.6
Louisiana,Jefferson Parish,14,93,4.7,16,38,51,1.77,8.09,13.84,16.1
Louisiana,La Salle Parish,14,77,4.5,14,39,51.3,1.07,14.62,15.85,17.3
Louisiana,Lafayette Parish,12,94,4.7,12,36,51,1.61,13.57,14.47,16.2
Louisiana,Lafourche Parish,14,96,4.4,10,39,48.2,1.92,12.06,14.18,14.5
Louisiana,Lincoln Parish,21,96,5.2,19,44,51.4,4.57,6.98,16.51,21.7
Louisiana,Livingston Parish,9,87,4.1,11,31,50.7,1.47,19.52,13.96,11.7
Louisiana,Madison Parish,26,40,8.3,18,66,50.4,1.8,7.2,18.68,33.6
Louisiana,Morehouse Parish,22,69,8.2,15,48,51.9,2.77,8.43,17.31,23.3
Louisiana,Natchitoches Parish,22,80,5.8,18,51,51.9,1.76,10.18,17.53,21.7
Louisiana,Orleans Parish,22,73,5,26,61,52.7,2.4,20.3,15.65,21.1
Louisiana,Ouachita Parish,19,83,5.2,16,48,52.1,3.32,9.54,15.88,23.7
Louisiana,Plaquemines Parish,14,91,4.6,14,39,49.6,1.9,18.27,14.3,16.6
Louisiana,Pointe Coupee Parish,15,70,5.4,13,51,51.9,1.44,8.63,14.68,17.3
Louisiana,Rapides Parish,17,78,5.3,16,45,51.6,1.64,10.12,16.1,18.7
Louisiana,Red River Parish,16,84,4.4,12,48,51.9,1.72,7.76,15.82,23.7
Louisiana,Richland Parish,20,78,6.2,9,56,51.2,1.44,5.35,17.11,22.5
Louisiana,Sabine Parish,14,93,5.2,10,39,50.6,1.52,6.46,15.29,22.1
Louisiana,St. Bernard Parish,14,91,5,16,42,51,2.69,18.24,15.54,21.3
Louisiana,St. Charles Parish,11,82,4.4,13,41,50.9,1.06,15.7,13.35,11.3
Louisiana,St. Helena Parish,20,74,6.6,12,57,51.8,3.11,17.5,17.19,22.7
Louisiana,St. James Parish,17,85,6.2,12,52,51.7,1.11,6.64,14.12,13
Louisiana,St. John the Baptist Parish,17,81,5.7,15,50,51.2,1.57,12.71,14.44,16.9
Louisiana,St. Landry Parish,20,69,6.2,16,47,51.7,2.59,15.31,17.25,22.6
Louisiana,St. Martin Parish,15,84,5.2,11,38,50.8,1.41,9.29,14.73,17
Louisiana,St. Mary Parish,17,88,6.6,14,44,50.7,1.95,15.29,15.4,19.8
Louisiana,St. Tammany Parish,9,83,4.2,13,31,51.5,2.17,19.7,13.75,10
Louisiana,Tangipahoa Parish,16,71,5.5,18,45,51.6,1.95,18.26,15.64,20.1
Louisiana,Tensas Parish,26,84,7.7,13,58,51.6,1.74,6.47,21.01,30.8
Louisiana,Terrebonne Parish,14,82,5,13,40,50.8,1.51,16.66,15.59,15.7
Louisiana,Union Parish,15,65,5.7,12,37,50.5,2.73,8.04,15.22,26.7
Louisiana,Vermilion Parish,13,94,5.3,14,34,51.6,1.21,8.07,15.29,15.4
Louisiana,Vernon Parish,14,91,6.6,11,30,46.7,2.1,6.95,14.84,16.1
Louisiana,Washington Parish,18,82,5.7,16,53,50.6,1.98,21.5,16.54,22.5
Louisiana,Webster Parish,19,77,6.1,16,41,51.4,2.71,9.53,17.08,19.7
Louisiana,West Baton Rouge Parish,15,74,4.4,14,48,50.6,1.79,12.26,14.17,14.6
Louisiana,West Carroll Parish,17,93,9.2,5,35,49.1,1.33,6.7,15.66,20.8
Louisiana,West Feliciana Parish,14,91,4,13,43,34.6,1.4,6.6,13.8,21.9
Louisiana,Winn Parish,19,85,6.3,10,41,46.4,1.92,14.93,16.45,22.6
Maine,Androscoggin County,14,81,3.3,15,34,51.1,3.87,11.86,12.54,11.7
Maine,Aroostook County,15,90,4.8,14,30,50.6,3.34,7.06,13.58,15.3
Maine,Cumberland County,12,88,2.7,16,27,51.5,4.51,9.8,11.36,8.6
Maine,Franklin County,13,90,4,13,30,50.9,2.59,8.32,12.91,12.9
Maine,Hancock County,13,88,3.8,16,30,51.6,3.74,10.45,12.34,10.3
Maine,Kennebec County,14,83,3.2,14,36,51.2,3.77,10.86,12.69,11.2
Maine,Knox County,12,91,3.2,16,33,50.7,4.13,11.92,11.78,10.2
Maine,Lincoln County,12,,3.3,15,32,50.9,3.52,9.16,12.02,8.8
Maine,Oxford County,13,84,4,16,39,50.5,3.32,8.3,13.29,13
Maine,Penobscot County,14,88,3.8,15,35,50.5,3.86,9.84,13.74,12.1
Maine,Piscataquis County,15,,4.2,14,39,50.1,2.97,9.2,14.02,14.6
Maine,Sagadahoc County,12,85,2.7,14,33,51.4,2.94,6.83,11.57,9.2
Maine,Somerset County,15,86,4.8,16,36,50.3,2.7,9.66,13.68,14.5
Maine,Waldo County,13,85,3.5,15,30,50.8,3.12,10.25,12.92,11.6
Maine,Washington County,15,,4.9,14,37,50.6,3.46,13.68,14.37,12
Maine,York County,11,88,3,15,27,51.2,2.56,10.49,11.44,8.1
Maryland,Allegany County,13,89,5.5,15,36,47.9,2.6,7.33,13.9,14.7
Maryland,Anne Arundel County,7,89,3.3,13,26,50.5,1.76,5.22,10.91,5.2
Maryland,Baltimore city,11,89,4,16,34,52.6,1.68,5.48,14.95,20
Maryland,Baltimore County,6,95,3.5,13,28,50.4,4.35,11.87,11.69,8.9
Maryland,Calvert County,11,82,3.8,20,39,51,1.76,5.58,10.85,5.3
Maryland,Caroline County,5,98,3.2,11,20,50.5,1.07,4.94,13.18,12.4
Maryland,Carroll County,9,91,4.4,15,29,50.4,3.19,7.61,10.47,5.2
Maryland,Cecil County,11,95,3.9,15,33,51.8,1.77,5.65,12.25,8.8
Maryland,Charles County,14,83,5.2,18,48,52.5,2.01,10.33,11.24,7.4
Maryland,Dorchester County,6,92,3.5,14,24,50.7,2.03,3.77,13.34,14.9
Maryland,Frederick County,9,92,4.8,12,24,50.7,2.26,6.58,10.84,6.2
Maryland,Garrett County,8,89,3.6,13,24,51,1.73,4,12.78,12.8
Maryland,Harford County,6,92,3,13,20,51.1,1.59,4.95,11.11,6.2
Maryland,Howard County,11,90,4.3,16,47,52.3,1.43,5.28,9.51,5.5
Maryland,Kent County,6,90,3.2,17,25,51.6,0.97,2.15,12.44,12
Maryland,Montgomery County,13,83,4.1,19,42,51.9,1.67,6.71,9.53,6.7
Maryland,Prince George's County,6,98,3.3,12,23,50.4,1.43,2.68,10.94,9.5
Maryland,Queen Anne's County,8,94,3.8,12,26,50.2,1.43,2.68,11.05,6.9
Maryland,Somerset County,18,86,6.9,26,50,45.9,2,3.44,14.14,22.2
Maryland,St. Mary's County,9,87,3.7,17,33,52.8,1.77,4.91,10.96,7.3
Maryland,Talbot County,11,92,4.3,15,35,49.1,2.63,5.72,11.54,9.6
Maryland,Washington County,14,84,5.2,20,39,52.6,1.61,3.96,12.2,12.3
Maryland,Wicomico County,12,92,8,17,34,51.5,2.31,5.99,13.13,14.2
Maryland,Worcester County,21,71,5.7,23,63,53.1,2.16,4.78,12.37,11.7
Massachusetts,Barnstable County,8,92,4.3,17,29,52.2,6.58,17.94,11.37,7.7
Massachusetts,Berkshire County,10,88,4,16,39,51.6,3,12.74,11.72,10
Massachusetts,Bristol County,10,88,4.3,17,36,51.6,4.92,18.8,12.4,10.1
Massachusetts,Dukes County,9,92,4.6,24,35,50.7,3.39,9.25,11.1,7.5
Massachusetts,Essex County,7,89,3.4,19,34,51.8,3.85,16.76,11.03,9
Massachusetts,Franklin County,9,82,3,15,32,51.5,3.58,10.01,11.9,10.7
Massachusetts,Hampden County,10,85,4.6,19,47,51.7,3.17,12.35,13.88,14.3
Massachusetts,Hampshire County,10,94,3,17,30,53.3,3.61,10.02,11.81,9.3
Massachusetts,Middlesex County,8,94,2.7,16,21,51,3.28,11.17,10.08,7.1
Massachusetts,Nantucket County,9,86,4.4,20,32,49.1,3.46,6.34,11.4,5.3
Massachusetts,Norfolk County,7,93,3,16,18,51.9,2.99,11.85,10.61,5.9
Massachusetts,Plymouth County,8,91,3.5,16,29,51.4,3.21,14.39,10.98,7.2
Massachusetts,Suffolk County,14,71,3,25,48,51.7,4.95,16.86,12.96,16.5
Massachusetts,Worcester County,9,91,3.5,16,30,50.7,4.47,12.68,12.33,9.5
Michigan,Alcona County,13,95,6.6,12,33,49.6,2.95,9.48,13.6,14
Michigan,Alger County,13,79,7.8,12,29,44.7,2.58,6.74,12.95,12.1
Michigan,Allegan County,9,87,3.3,12,24,50,2.99,10.15,12.64,7.3
Michigan,Alpena County,13,80,5.1,12,35,50.7,2.67,9.9,13.38,15.6
Michigan,Antrim County,12,93,5.6,14,30,50.3,2.64,11.49,13.17,11.3
Michigan,Arenac County,14,90,7.1,12,35,49.6,2.52,9.94,14.01,12.8
Michigan,Baraga County,15,87,6.1,14,37,44.9,4.52,10.46,13.66,12.7
Michigan,Barry County,10,87,3.4,11,26,49.7,2.32,7.25,12.51,7.6
Michigan,Bay County,12,88,4.8,13,40,50.9,1.72,3.83,13.13,12.7
Michigan,Benzie County,11,83,5.5,13,28,50.4,3.76,11.08,12.6,9.5
Michigan,Berrien County,15,83,4.3,14,38,51.1,3.88,15.19,13.97,15.1
Michigan,Branch County,12,81,3.7,12,29,48.5,2.96,9.2,13.33,14.1
Michigan,Calhoun County,14,88,4.2,15,42,51.1,6.04,18.99,13.9,15.1
Michigan,Cass County,12,90,4.1,13,33,49.8,2.06,9.64,12.66,11.1
Michigan,Charlevoix County,11,92,4.7,12,28,50.5,3.44,7.66,12.73,8.7
Michigan,Cheboygan County,15,87,9.2,12,28,50.1,3.1,12.77,13.79,12.7
Michigan,Chippewa County,16,88,6.6,13,34,44.8,5.39,10.26,14.34,13.9
Michigan,Clare County,15,89,6.1,17,30,50,2.31,14.62,14.87,18
Michigan,Clinton County,9,95,3.2,10,20,50.5,1.19,5.83,11.99,7.9
Michigan,Crawford County,13,89,6,13,34,49.2,3.85,17.31,13.62,13.6
Michigan,Delta County,13,74,5.3,14,38,50.3,3.12,5.9,13.83,11.3
Michigan,Dickinson County,12,89,3.8,13,30,49.9,2.54,7.42,13.44,9.7
Michigan,Eaton County,11,87,3.5,13,33,50.9,2.18,8.24,12.35,7.8
Michigan,Emmet County,12,94,5.9,14,28,50.7,2.73,7.17,12.91,8.7
Michigan,Genesee County,17,83,4.9,17,44,51.8,3.12,17.57,14.51,18.3
Michigan,Gladwin County,14,89,5.6,16,30,49.4,2.25,12.79,14.55,16.6
Michigan,Gogebic County,15,88,5.1,12,38,46.2,2.5,6.57,14.07,12.5
Michigan,Grand Traverse County,10,86,3.7,13,27,51.1,4.15,9.06,12.24,8.7
Michigan,Gratiot County,14,88,4.7,12,34,46.3,1.1,4.48,13.93,13.7
Michigan,Hillsdale County,13,85,4,14,28,50.2,2.43,8.63,13.47,12.6
Michigan,Houghton County,15,77,5.1,17,21,45.9,5.71,6.13,14.2,15
Michigan,Huron County,12,92,4.6,11,29,50.5,2.37,6.17,13.05,11.6
Michigan,Ingham County,15,88,3.6,19,37,51.3,5.67,12.38,14.32,13.8
Michigan,Ionia County,11,84,3.4,13,27,46.4,2.07,8.9,12.94,9.6
Michigan,Iosco County,14,91,6.4,11,39,50.4,3.14,10.08,13.61,13.8
Michigan,Iron County,13,96,5.6,13,40,50.1,3.48,8.19,13.75,14.2
Michigan,Isabella County,16,83,3.9,21,36,51.3,1.97,7.29,15.16,17.4
Michigan,Jackson County,13,81,3.9,15,38,48.9,2.27,13.72,13.75,12.6
Michigan,Kalamazoo County,14,85,3.4,15,35,51,4.47,9.11,13.54,12
Michigan,Kalkaska County,14,78,5.9,14,33,48.7,2.76,11.59,13.86,12
Michigan,Kent County,11,89,3,14,32,50.7,5.18,6.65,12.51,11.1
Michigan,Keweenaw County,14,62,6.9,16,45,48.7,2.62,5.16,13.68,11.2
Michigan,Lake County,17,79,6.9,18,29,49.2,3.54,12.82,15.77,19.2
Michigan,Lapeer County,10,91,5.2,14,26,49.3,1.7,7.57,12.74,8.2
Michigan,Leelanau County,9,91,4.2,14,25,50.6,1.79,6.61,11.88,7.4
Michigan,Lenawee County,11,89,4.1,13,37,49.5,1.22,8.87,12.89,9.5
Michigan,Livingston County,7,91,3.3,10,19,49.9,2.34,10.77,11.65,5.3
Michigan,Luce County,15,91,6.2,13,23,41.1,3.13,8.56,13.8,19.1
Michigan,Mackinac County,16,91,9.7,15,36,48.9,3.54,8.81,14.46,12.5
Michigan,Macomb County,12,89,4,14,31,51.3,3.17,15.95,13.12,9.2
Michigan,Manistee County,13,88,5.7,13,31,48.3,3.68,14.07,12.96,12.4
Michigan,Marquette County,14,88,4.9,14,28,49.9,3.49,8.16,13.31,13.6
Michigan,Mason County,13,91,4.9,15,34,50.4,2.88,8.25,13.79,12.3
Michigan,Mecosta County,15,86,5,16,34,49.8,1.63,6.98,14.37,13.6
Michigan,Menominee County,12,86,4,11,35,49.1,3.03,7.41,13.2,11.4
Michigan,Midland County,11,94,4,11,25,50.7,1.02,3.87,12.08,10.1
Michigan,Missaukee County,12,91,5,15,31,49.2,1.95,9.43,13.85,12.6
Michigan,Monroe County,11,92,4.2,12,28,50.6,1.81,18.05,12.3,9.7
Michigan,Montcalm County,13,87,4.2,14,35,48.3,2.49,9.02,13.69,13.1
Michigan,Montmorency County,14,93,8.6,13,35,49,3.04,14.32,13.57,15.5
Michigan,Muskegon County,15,90,4.5,15,40,50.3,4.13,15.87,13.86,12.3
Michigan,Newaygo County,12,85,4.3,15,28,49.8,2.44,9.54,13.61,12.3
Michigan,Oakland County,11,90,3.3,14,24,51,0.99,10.47,10.97,7.8
Michigan,Oceana County,12,83,6.1,16,34,49.3,2.98,11.5,14.35,13.3
Michigan,Ogemaw County,14,91,7,15,38,50.2,3.11,16.29,14.32,15.1
Michigan,Ontonagon County,14,94,7.8,12,25,49.2,3.49,8.6,14,14.7
Michigan,Osceola County,14,86,4.4,14,34,49.6,2.36,9.45,14.61,14.2
Michigan,Oscoda County,14,90,6.4,16,33,48.7,2.86,14.73,13.97,15.5
Michigan,Otsego County,12,86,5.2,11,34,50.4,3.02,12.92,13.46,9.3
Michigan,Ottawa County,8,93,2.8,12,21,50.6,1.75,5.17,11.97,6.7
Michigan,Presque Isle County,14,94,8,9,26,50.3,2.63,12.05,13.39,13.1
Michigan,Roscommon County,15,81,7.8,16,39,49.9,3.29,19.53,14.29,15.8
Michigan,Saginaw County,15,85,4.8,15,41,51.4,1.81,3.34,14.18,15.9
Michigan,Sanilac County,12,92,4.7,14,32,50.3,2.53,7.71,13.31,15.3
Michigan,Schoolcraft County,12,92,3.7,15,31,50.1,4.56,10.78,14.9,11.9
Michigan,Shiawassee County,12,87,5.1,13,29,50.1,2.83,11.22,13.24,11.6
Michigan,St. Clair County,16,97,7.1,14,41,50.7,3.79,15.41,12.98,12.4
Michigan,St. Joseph County,12,89,4.3,12,31,50.6,2.66,10.72,13.49,13
Michigan,Tuscola County,13,86,5.5,14,26,49.8,1.1,3.73,13.57,11.4
Michigan,Van Buren County,12,84,4.8,14,31,50.4,3.4,13.17,13.71,14.1
Michigan,Washtenaw County,13,91,3,17,25,50.4,2.04,9.91,12.22,12
Michigan,Wayne County,20,86,5.2,21,48,51.8,1.97,21.52,14.63,20
Michigan,Wexford County,13,82,4.7,15,38,49.9,3.12,14.38,14.17,11.4
Minnesota,Aitkin County,11,89,5.6,15,38,49.5,3,9.97,10.9,11.1
Minnesota,Anoka County,7,83,2.8,12,27,50,4,6.03,9.5,7.1
Minnesota,Becker County,10,88,3.6,13,27,50.1,2.94,5.62,10.33,11.4
Minnesota,Beltrami County,13,65,4.1,15,47,50,4.56,9.58,12.09,12.1
Minnesota,Benton County,11,89,3.5,14,31,50.1,5.36,6.23,10.49,6.9
Minnesota,Big Stone County,10,88,3.8,11,24,50.4,3.34,4.9,10.21,10.9
Minnesota,Blue Earth County,12,89,2.5,15,31,49.7,3.72,3.21,10.76,11
Minnesota,Brown County,8,85,3.4,10,28,50.2,1.59,2.44,9.39,6.8
Minnesota,Carlton County,10,89,4.1,14,31,47.8,6.58,9.73,10.26,8.7
Minnesota,Carver County,6,94,2.5,10,15,50.4,3.17,2.49,8.66,3.5
Minnesota,Cass County,11,68,5.1,14,40,48.9,3.73,11.92,11.53,12.6
Minnesota,Chippewa County,9,76,3.2,10,24,49.8,2.57,4.06,10.41,9.3
Minnesota,Chisago County,7,84,3.4,11,22,48.4,4.62,5.96,9.2,6.3
Minnesota,Clay County,10,78,2.9,14,22,50.5,2.64,7.27,10.16,8.8
Minnesota,Clearwater County,13,90,8.1,16,30,48.9,4.44,8.2,11.89,12.8
Minnesota,Cook County,10,93,3.5,17,29,50,5.32,6.3,10.75,8.7
Minnesota,Cottonwood County,11,95,3.6,13,25,50,1.84,2.48,10.6,11.2
Minnesota,Crow Wing County,10,85,3.9,13,30,50.2,3.2,7.65,10.14,8.5
Minnesota,Dakota County,7,86,2.5,11,26,50.7,3.28,3.82,8.93,4.8
Minnesota,Dodge County,6,97,3,9,29,50.1,2.04,2.91,9.22,5.9
Minnesota,Douglas County,8,84,2.8,12,22,50,1.49,3.27,9.75,7.4
Minnesota,Faribault County,9,78,3.5,10,28,50,2.29,2.15,10.02,10.3
Minnesota,Fillmore County,9,92,3.1,12,19,49.8,3.38,4,10.13,8.2
Minnesota,Freeborn County,9,80,3.2,9,37,50.2,4.36,3.89,10.19,10
Minnesota,Goodhue County,9,87,2.7,12,27,50.4,3.49,3.86,9.67,7.2
Minnesota,Grant County,9,99,4,11,26,49.8,2.49,3.97,10.22,9.3
Minnesota,Hennepin County,11,79,2.5,16,29,50.5,5.06,7.5,9.05,9.3
Minnesota,Houston County,8,74,2.9,11,22,49.8,2.21,3.99,9.79,6.4
Minnesota,Hubbard County,10,75,5,13,30,49.2,2.7,6.14,10.14,9.1
Minnesota,Isanti County,8,87,3.7,13,30,49.4,2.57,4.6,9.55,6.7
Minnesota,Itasca County,11,89,5.4,13,29,49.5,2.73,9.02,10.65,10.5
Minnesota,Jackson County,8,92,2.9,8,22,48.8,1.39,1.82,9.85,7.6
Minnesota,Kanabec County,10,89,5.5,15,31,49.7,2.52,5.96,10.47,9.1
Minnesota,Kandiyohi County,8,73,2.9,13,30,49.7,2.26,3.35,10.23,8.2
Minnesota,Kittson County,9,97,2.9,8,30,49.7,2.57,4.38,10.27,10.3
Minnesota,Koochiching County,13,90,6.1,11,45,50,4.28,5.95,11.05,11.6
Minnesota,Lac qui Parle County,9,95,3.6,8,25,49.7,2.29,3.12,10.07,8.6
Minnesota,Lake County,8,94,3.1,14,32,48.5,7.43,5.69,9.74,8
Minnesota,Lake of the Woods County,9,91,3.8,14,38,47.7,3.87,6.94,10.23,8.8
Minnesota,Le Sueur County,8,86,4.1,11,27,49.6,2.29,2.54,9.35,6.7
Minnesota,Lincoln County,9,88,3,8,17,49.6,2.16,3.66,10.06,8.7
Minnesota,Lyon County,10,83,2.9,12,30,50.1,2.58,2.9,10.26,8.8
Minnesota,Mahnomen County,8,84,3.1,10,30,50,1.81,3.41,14.23,15.3
Minnesota,Marshall County,14,59,4.6,16,52,49.6,2.82,2.75,9.54,7.9
Minnesota,Martin County,9,94,5.8,8,22,49.5,4.04,3.55,9.75,9.9
Minnesota,McLeod County,9,92,3.1,12,34,50.4,11.81,14.19,9.81,5.8
Minnesota,Meeker County,8,92,3.5,12,26,49.1,2.69,4.06,9.67,6.2
Minnesota,Mille Lacs County,11,80,4.8,15,38,49.7,5.01,10.5,10.82,9.2
Minnesota,Morrison County,10,89,4.7,13,27,49.5,3.39,5.52,10.07,9.8
Minnesota,Mower County,9,79,2.7,12,34,49.7,4.1,4.48,10.35,8.7
Minnesota,Murray County,8,89,3.7,9,22,50,1.79,2.42,9.62,7.6
Minnesota,Nicollet County,9,93,2.2,12,26,49.5,1.81,3.11,9.81,7.2
Minnesota,Nobles County,7,78,2.6,14,38,48.5,1.56,1.95,10.27,9.4
Minnesota,Norman County,9,87,4.3,9,21,49.6,2.1,3.89,10.24,10.5
Minnesota,Olmsted County,8,86,2.3,11,25,51.2,2.85,6.33,9.62,6.4
Minnesota,Otter Tail County,9,80,3.6,12,24,49.7,2.56,3.82,9.59,7.8
Minnesota,Pennington County,10,92,4.2,9,41,50.4,2.74,6.11,10.01,8.2
Minnesota,Pine County,11,86,4.8,17,30,46.3,2.99,6.6,10.93,10.2
Minnesota,Pipestone County,9,78,2.9,13,23,51.3,2.07,2.61,10.47,9.2
Minnesota,Polk County,10,88,3.7,13,30,49.8,4.51,8.23,10.3,10.6
Minnesota,Pope County,8,93,2.6,10,21,49,1.69,3.22,9.55,7.9
Minnesota,Ramsey County,12,76,2.7,18,35,51.2,3.02,8.2,10.66,12.6
Minnesota,Red Lake County,10,91,5.2,7,26,48.9,2.9,4.67,9.77,8.3
Minnesota,Redwood County,10,92,3.6,8,32,50.1,2.56,3.29,10.34,8.6
